section,metric,month,value,month_date
Time between Booking Date and Appointment Date,Unknown / Data Quality,May-22,0.000718771875161731,2022-05-01
Time between Booking Date and Appointment Date,Unknown / Data Quality,May-22,19763.0,2022-05-01
Time between Booking Date and Appointment Date,Unknown / Data Quality,Jun-22,0.000833867898784536,2022-06-01
Time between Booking Date and Appointment Date,Unknown / Data Quality,Jun-22,21537.0,2022-06-01
Time between Booking Date and Appointment Date,Unknown / Data Quality,Jul-22,0.000794741187222787,2022-07-01
Time between Booking Date and Appointment Date,Unknown / Data Quality,Jul-22,20596.0,2022-07-01
Time between Booking Date and Appointment Date,Unknown / Data Quality,Aug-22,0.000892108918907144,2022-08-01
Time between Booking Date and Appointment Date,Unknown / Data Quality,Aug-22,23631.0,2022-08-01
Time between Booking Date and Appointment Date,Unknown / Data Quality,Sep-22,0.000893379997607511,2022-09-01
Time between Booking Date and Appointment Date,Unknown / Data Quality,Sep-22,25250.0,2022-09-01
Time between Booking Date and Appointment Date,Unknown / Data Quality,Oct-22,0.000852465739730357,2022-10-01
Time between Booking Date and Appointment Date,Unknown / Data Quality,Oct-22,27279.0,2022-10-01
Time between Booking Date and Appointment Date,Unknown / Data Quality,Nov-22,0.000936795059237429,2022-11-01
Time between Booking Date and Appointment Date,Unknown / Data Quality,Nov-22,29269.0,2022-11-01
Time between Booking Date and Appointment Date,Unknown / Data Quality,Dec-22,0.000853435796442,2022-12-01
Time between Booking Date and Appointment Date,Unknown / Data Quality,Dec-22,22842.0,2022-12-01
Time between Booking Date and Appointment Date,Unknown / Data Quality,Jan-23,0.0010180234456045,2023-01-01
Time between Booking Date and Appointment Date,Unknown / Data Quality,Jan-23,29985.0,2023-01-01
Time between Booking Date and Appointment Date,Unknown / Data Quality,Feb-23,0.00107222603777604,2023-02-01
Time between Booking Date and Appointment Date,Unknown / Data Quality,Feb-23,29238.0,2023-02-01
Time between Booking Date and Appointment Date,Unknown / Data Quality,Mar-23,0.00106283240268905,2023-03-01
Time between Booking Date and Appointment Date,Unknown / Data Quality,Mar-23,33516.0,2023-03-01
Time between Booking Date and Appointment Date,Unknown / Data Quality,Apr-23,0.00100031260286257,2023-04-01
Time between Booking Date and Appointment Date,Unknown / Data Quality,Apr-23,24166.0,2023-04-01
Time between Booking Date and Appointment Date,Unknown / Data Quality,May-23,0.000927777676641848,2023-05-01
Time between Booking Date and Appointment Date,Unknown / Data Quality,May-23,25686.0,2023-05-01
Time between Booking Date and Appointment Date,Unknown / Data Quality,Jun-23,0.000794856633909392,2023-06-01
Time between Booking Date and Appointment Date,Unknown / Data Quality,Jun-23,23364.0,2023-06-01
Time between Booking Date and Appointment Date,Unknown / Data Quality,Jul-23,0.000846212145226315,2023-07-01
